Task Name,Task ID,Task Type,Date,Value
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-06 15:27:37,97.72401901656244
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-08 03:10:15,97.72401901656244
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-09 13:16:01,98.30382867855401
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-11 02:36:26,98.30382867855401
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-12 14:37:20,98.30382867855401
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-15 04:52:56,98.30382867855401
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-17 14:18:41,98.88363834054559
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-18 17:38:04,98.88363834054559
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-18 17:38:30,99.46344800253716
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-21 13:04:04,99.46344800253716
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-22 14:53:08,99.46344800253716
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-22 16:16:04,100.04325766452874
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-23 17:09:25,100.62306732652031
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-25 07:12:28,100.62306732652031
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-25 17:06:57,101.20287698851189
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-02-27 16:08:36,101.20287698851189
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-02 09:14:36,101.78268665050346
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-02 17:46:52,102.36249631249504
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-04 01:38:39,102.36249631249504
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-04 17:57:41,102.94230597448662
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-07 05:05:37,103.52211563647819
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-08 15:41:58,103.52211563647819
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-08 16:03:45,104.10192529846977
WD,27848bc0-4b54-4f7a-8924-bdf25e0346a2,daily,2025-03-10 14:54:03,104.68173496046134
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2024-06-30 21:01:48,-25.28447079743721
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2024-08-01 02:36:10,-41.93612475359275
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2024-09-01 04:48:37,-62.30075922099227
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2024-10-01 13:18:24,-127.63947089207346
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2024-11-02 03:55:05,-170.85084752772076
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2024-12-01 04:46:18,-142.52742871060474
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-01 14:23:50,-136.25596742158643
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-06 13:05:17,-142.3002107421243
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-07 00:44:26,-138.94229778626993
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-08 13:11:07,-135.58438483041556
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-09 08:44:50,-132.22647187456118
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-11 03:57:35,-135.58438483041556
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-12 02:10:09,-132.22647187456118
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-13 02:40:49,-135.58438483041556
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-14 04:21:27,-138.94229778626993
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-15 01:34:01,-142.3002107421243
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-15 18:43:23,-145.65812369797868
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-17 17:53:29,-142.3002107421243
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-18 17:59:23,-142.3002107421243
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-19 13:26:47,-142.3002107421243
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-21 00:44:39,-139.46247152406568
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-22 03:00:34,-142.82038447992005
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-23 13:21:58,-146.17829743577443
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-25 02:52:08,-146.35912705829548
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-28 01:46:13,-146.35912705829548
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-29 03:54:49,-146.64011693722676
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-30 14:18:39,-146.64011693722676
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-01-30 16:38:01,-143.2822039813724
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-01 04:34:56,-146.64011693722676
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-03 01:24:45,-149.99802989308114
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-04 13:35:07,-153.3559428489355
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-05 17:24:34,-156.7138558047899
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-06 15:27:37,-156.7138558047899
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-08 03:10:15,-160.07176876064426
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-09 13:16:02,-163.42968171649864
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-11 02:36:26,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-12 14:37:20,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-15 04:52:56,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-17 14:18:41,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-18 17:38:04,-163.42968171649864
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-20 13:16:09,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-21 13:04:04,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-22 14:53:08,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-23 17:09:01,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-24 08:41:50,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-25 07:12:28,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-26 14:41:46,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-02-27 16:08:36,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-02 09:14:37,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-02 17:46:53,-163.42968171649864
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-04 01:38:39,-163.42968171649864
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-06 13:34:08,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-07 05:05:38,-170.14550762820738
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-08 15:41:58,-166.787594672353
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-09 17:48:49,-163.42968171649864
Read NP,a78fa1f5-369a-4039-a973-d610212f1d14,daily,2025-03-10 14:54:03,-160.07176876064426
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-07-08 07:13:26,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-07-10 17:44:30,1.243614090235369
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-07-18 17:36:25,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-07-26 15:45:33,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-07-28 06:56:41,1.243614090235369
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-09-23 19:38:48,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-10-15 14:34:41,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-10-27 06:59:22,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-11-02 17:51:30,1
10 pages ,4bfe5953-9e52-4f35-a1a6-72f3fc8fad24,habit,2024-11-06 04:36:55,1.1218019312959666
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2024-07-03 07:29:42,11.672273329415765
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2024-08-02 14:06:55,28.52219207846161
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2024-09-05 04:32:56,52.29222995369493
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2024-10-01 13:18:24,76.5886302013211
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2024-11-01 14:34:51,88.12451850922025
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2024-12-01 04:46:18,115.87226705907185
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-02 12:27:47,117.87500074105088
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-08 13:11:07,118.55144534670772
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-08 17:56:38,119.1312550086993
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-11 03:57:34,119.71106467069087
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-12 02:10:09,119.71106467069087
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-13 02:40:49,119.71106467069087
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-14 04:21:27,120.29087433268245
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-15 01:34:01,120.29087433268245
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-15 18:43:22,120.87068399467402
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-17 17:53:29,120.87068399467402
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-18 17:59:23,120.87068399467402
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-19 13:26:47,120.87068399467402
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-21 00:44:38,121.4504936566656
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-22 03:00:34,121.4504936566656
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-23 13:21:58,122.03030331865718
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-25 02:52:08,122.61011298064875
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-28 01:46:13,123.18992264264033
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-29 03:54:49,123.18992264264033
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-30 14:18:39,123.18992264264033
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-01-31 14:44:01,123.18992264264033
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-01 04:34:55,123.7697323046319
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-03 01:24:45,123.7697323046319
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-03 17:10:49,124.34954196662348
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-05 17:24:34,124.34954196662348
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-06 15:27:37,124.34954196662348
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-08 03:10:14,124.92935162861505
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-09 13:16:02,124.92935162861505
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-11 02:36:26,125.50916129060663
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-12 14:37:20,125.50916129060663
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-15 04:52:56,125.50916129060663
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-17 14:18:41,125.50916129060663
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-18 17:38:04,126.0889709525982
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-20 13:16:09,125.50916129060663
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-21 13:04:04,125.50916129060663
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-21 17:54:17,126.0889709525982
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-23 17:09:01,126.0889709525982
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-24 08:41:50,126.0889709525982
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-24 17:59:42,126.66878061458978
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-26 14:41:46,126.66878061458978
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-02-27 16:08:36,126.66878061458978
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-02 09:14:37,126.66878061458978
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-03 11:05:41,126.66878061458978
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-03 17:35:27,127.24859027658135
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-06 13:34:08,127.82839993857293
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-07 05:05:38,127.82839993857293
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-08 15:41:58,128.4082096005645
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-09 17:48:50,128.4082096005645
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-10 14:54:03,128.4082096005645
AMP,efe7dc6e-fed4-42c9-874e-471eec0649b2,daily,2025-03-10 17:58:45,128.98801926255607
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2024-07-03 15:47:24,4.850923414520112
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2024-08-01 02:36:09,13.489242365959463
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2024-09-01 04:48:37,15.516704871525445
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2024-10-01 13:18:24,18.879276316738142
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2024-11-01 14:34:51,27.393754359745408
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2024-12-01 04:46:18,34.516640297552286
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-02 12:27:47,36.23347867417667
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-05 14:47:51,36.62001844883772
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-06 13:05:17,36.62001844883772
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-07 00:44:26,37.19982811082929
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-08 13:11:07,37.19982811082929
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-09 08:44:50,37.779637772820855
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-11 03:57:34,38.359447434812424
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-12 02:10:09,38.359447434812424
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-13 02:40:49,38.359447434812424
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-14 04:21:27,38.93925709680399
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-15 01:34:01,38.93925709680399
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-15 18:43:22,39.51906675879556
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-17 17:53:29,39.51906675879556
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-18 17:59:23,39.51906675879556
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-19 13:26:47,39.51906675879556
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-21 00:44:38,41.64778946426539
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-22 03:00:34,41.64778946426539
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-23 13:21:58,41.06797980227382
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-25 02:52:08,41.64778946426539
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-28 01:46:13,42.227599126256955
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-29 03:54:49,42.227599126256955
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-30 14:18:39,42.227599126256955
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-01-31 14:44:01,42.227599126256955
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-01 04:34:56,41.64778946426539
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-03 01:24:45,41.64778946426539
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-04 13:35:07,43.82553727058685
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-05 17:24:34,43.82553727058685
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-06 15:27:37,43.82553727058685
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-08 03:10:14,44.40534693257842
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-09 13:16:02,44.40534693257842
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-11 02:36:26,44.985156594569986
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-12 14:37:20,44.985156594569986
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-15 04:52:56,44.985156594569986
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-17 14:18:41,44.985156594569986
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-18 17:38:04,45.564966256561554
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-20 13:16:08,46.14477591855312
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-21 13:04:04,46.14477591855312
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-22 14:53:08,46.14477591855312
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-23 17:09:01,46.14477591855312
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-24 08:41:50,46.14477591855312
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-25 07:12:28,46.72458558054469
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-26 14:41:46,46.72458558054469
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-02-27 16:08:36,46.72458558054469
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-02 09:14:37,46.72458558054469
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-03 11:05:41,46.72458558054469
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-03 11:06:08,47.30439524253626
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-06 13:34:08,47.88420490452783
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-07 05:05:38,47.88420490452783
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-08 15:41:58,48.464014566519396
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-09 17:48:50,48.464014566519396
DSA,0158bf6f-96f0-4c35-b588-1e72d3b10403,daily,2025-03-10 14:54:03,48.464014566519396
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-07-08 14:18:23,1
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-07-11 15:50:13,1.1218019312959666
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-07-18 03:49:08,1
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-07-20 08:42:04,1.243614090235369
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-07-23 03:13:11,1.1514761485217568
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-07-28 12:19:59,1
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-08-03 17:13:14,1
Study SM,a5e93e43-df68-4381-a1f3-1ecd3cc61af6,habit,2024-11-11 04:44:52,1
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2024-07-18 00:55:38,5.379389877301335
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2024-08-01 02:37:50,16.367493252889616
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2024-09-01 04:48:37,23.15955676849373
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2024-10-01 13:18:24,35.55137799300441
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2024-11-01 14:35:10,49.106385401410535
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2024-12-02 05:16:44,63.76094934072787
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-01 14:23:56,67.1945141566742
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-02 12:27:55,67.77432381866578
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-03 02:52:31,68.35413348065735
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-04 18:08:22,68.93394314264893
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-05 14:48:02,69.5137528046405
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-07 00:44:26,70.09356246663208
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-08 13:11:07,70.67337212862365
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-08 17:56:41,71.25318179061523
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-11 03:57:34,71.8329914526068
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-11 03:58:05,72.41280111459838
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-13 02:40:49,72.99261077658996
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-13 02:40:55,73.57242043858153
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-15 01:34:00,74.1522301005731
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-15 01:41:44,74.73203976256468
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-17 17:53:29,74.73203976256468
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-18 17:59:23,74.73203976256468
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-19 13:26:47,74.73203976256468
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-19 18:19:58,75.31184942455626
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-21 00:44:48,75.89165908654783
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-22 13:47:44,76.47146874853941
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-23 13:22:43,77.05127841053098
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-28 01:46:13,77.63108807252256
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-28 01:46:49,78.21089773451413
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-29 03:54:59,78.79070739650571
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-30 14:18:47,79.37051705849728
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-01-31 14:44:10,79.95032672048886
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-01 04:35:10,80.53013638248044
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-03 01:25:02,81.10994604447201
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-04 13:35:16,81.68975570646359
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-06 15:27:37,81.68975570646359
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-08 03:10:14,82.26956536845516
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-08 03:12:20,82.84937503044674
Get up at your selected wake time,8fe93016-6ab6-4952-8d8c-7d413faa531e,daily,2025-02-11 02:36:26,83.42918469243831
